inspection_id,vehicle_vin,inspector_id,inspection_date,location_lat,location_lon,status,duration_minutes
INSP003819,FQ66541E4P42FUVK2,INS0018,2025-01-08 21:16:25.568389,40.004763,-75.151212,completed,26
INSP003820,U4FVSHRT26WA4HRGF,INS0009,2023-07-22 10:25:16.051502,32.814207,-117.148198,completed,29
INSP003821,XB4FXXW5P1ANQ0NKE,INS0026,2024-09-17 23:23:34.927502,33.317335,-112.045439,completed,21
INSP003822,J5FTX019RU6R1PSWJ,INS0007,2025-07-11 21:55:53.365917,37.384658,-121.971525,in_progress,14
INSP003823,H3F9DBK2SXXZEB58K,INS0022,2024-11-21 22:17:54.146698,34.087885,-118.187655,failed,22
INSP003824,DQXAE2PLLLGIGWI1W,INS0004,2024-04-24 06:56:54.092536,41.963549,-87.718342,pending_review,16
INSP003825,EFFBENDL3AQYB13CB,INS0050,2023-09-07 14:11:56.319577,37.379366,-122.087148,completed,37
INSP003826,ACR49K9JDIUHWYWRV,INS0019,2025-03-04 10:20:14.308132,40.627321,-74.233781,failed,16
INSP003827,XL8S0Y87NQZVJIVLP,INS0032,2024-01-05 00:04:16.102667,32.60629,-96.815479,completed,48
INSP003828,PU9C8S939IKENXAPT,INS0036,2025-02-05 09:59:21.002024,32.782735,-96.889943,completed,53
INSP003829,XL2JH7VP5TGI00ADU,INS0048,2025-02-05 09:19:04.303234,29.628698,-95.437442,completed,27
INSP003830,1KGYBRAI5HFU0KPZA,INS0015,2023-08-01 02:30:52.861991,29.710306,-95.260155,pending_review,42
INSP003831,NLQUSX52810X9YB96,INS0050,2024-10-22 21:30:28.316390,40.841064,-73.990645,completed,53
INSP003832,WJX4LYK3MIPTJXYKH,INS0015,2024-10-06 12:00:48.965730,34.108874,-118.213194,failed,22
INSP003833,GBFRI0NZZ6ST2NT3A,INS0044,2024-03-27 19:52:52.344538,29.746501,-95.361447,in_progress,20
INSP003834,C4FEZM0N2Q827RUW5,INS0001,2025-01-28 12:56:39.332056,29.5024,-98.50915,in_progress,18
INSP003835,7HA6UJ3YBP8HMOVUT,INS0038,2024-07-03 17:07:30.713796,29.824817,-95.294638,completed,32
INSP003836,N7C6PBCZHSPF1A6KH,INS0032,2024-11-23 22:06:59.000909,29.377183,-98.500411,completed,23
INSP003837,MBUWF89WUUFGY7V5Q,INS0046,2025-02-25 18:32:22.648726,37.327117,-121.809114,completed,20
INSP003838,HLJLIEANQVY0AKVVA,INS0010,2024-09-22 23:11:58.031375,40.730618,-73.908098,completed,46
INSP003839,374D1QQI9PVUJJT7F,INS0036,2024-06-20 11:56:41.832475,41.931412,-87.629531,completed,23
INSP003840,4OVH7ZR69SLIA5W76,INS0019,2025-02-02 10:25:43.813180,40.638783,-73.792055,completed,28
INSP003841,IZPODBFWV1TZYU6AZ,INS0048,2024-08-27 11:25:01.411636,39.949017,-75.227702,completed,36
INSP003842,61LPMDFOGHVFZX358,INS0002,2023-11-09 05:42:27.369054,37.413805,-121.954285,completed,20
INSP003843,4VY3IUH30ZBWKOZQK,INS0038,2024-02-19 23:52:31.293314,29.777795,-95.559972,completed,23
INSP003844,I497MI9MMA7VGLM8G,INS0036,2024-03-05 07:48:34.980812,29.310027,-98.300695,completed,46
INSP003845,Q49QUWR01E8KKG6IV,INS0040,2025-04-15 20:10:28.544194,32.481885,-117.24061,in_progress,27
INSP003846,DR8TNH43II75P3CPD,INS0028,2025-03-04 19:25:06.736137,32.790831,-117.019343,pending_review,42
INSP003847,AVK3AVFOBAF0BAYAT,INS0014,2024-02-13 04:21:26.952301,32.615535,-96.728339,completed,44
INSP003848,2UV1L01UW8Z9QMZXV,INS0006,2024-06-03 12:33:55.044722,33.541609,-112.146978,completed,49
INSP003849,I7WC8YTL28TYYOMLS,INS0018,2023-08-07 04:30:38.870452,39.733975,-75.255439,completed,52
INSP003850,GJOG8L0GL9XB1KZFX,INS0034,2023-12-07 09:03:28.349899,41.890281,-87.829518,completed,37
INSP003851,YEWQ5YT2VOOMQYIW1,INS0008,2023-12-19 15:40:06.893814,29.622372,-95.335901,completed,38
INSP003852,S2SJ7D0CZBR39VDWX,INS0015,2023-09-18 08:31:41.749001,39.984634,-75.197592,completed,20
INSP003853,YHLV1Z92EF1SVSXKT,INS0026,2024-04-05 18:40:55.702290,32.776825,-96.974885,completed,43
INSP003854,MS7RW383O3RNB8O7Z,INS0039,2025-02-01 08:51:18.273182,40.01106,-75.342069,completed,57
INSP003855,59Y5WZTQ7RXWK5JS1,INS0050,2024-04-17 09:56:48.136707,32.684784,-117.108283,pending_review,29
INSP003856,MAXF38ZZ1CIOVJJFN,INS0019,2025-06-07 20:10:47.911753,40.692672,-74.037469,in_progress,27
INSP003857,IHL16YH91DJNICU4Q,INS0002,2024-12-07 16:42:22.370823,34.012117,-118.169021,completed,24
INSP003858,EVO10FTIEPTQN34OY,INS0002,2023-11-16 16:41:59.673040,32.82885,-96.963499,completed,33
INSP003859,2Z90KAF1ALUPHR9XF,INS0023,2023-10-22 08:05:33.605001,34.031001,-118.168245,in_progress,25
INSP003860,IHYVMT1ZI1UP599AI,INS0039,2025-01-01 02:23:30.541250,32.467687,-117.12984,completed,35
INSP003861,X297JDWYBXFHB7F1H,INS0032,2024-03-03 11:53:45.708594,33.981025,-118.152207,failed,28
INSP003862,13RO1UVWP4G2915W3,INS0034,2025-06-26 08:12:56.436233,29.440154,-98.522381,completed,58
INSP003863,25EXEEPXD0IQCGNAY,INS0015,2024-11-03 16:04:09.163629,37.351593,-122.05329,completed,41
INSP003864,LFS2KI1X4AQC811S4,INS0039,2024-06-22 13:58:14.355287,32.609691,-117.111334,completed,46
INSP003865,Q93UXUCZEX5FM7JNT,INS0044,2024-08-20 23:15:28.361835,29.519289,-98.546588,completed,39
INSP003866,VH8FVX97NY5LDZ33Z,INS0023,2023-12-11 17:46:38.687745,34.319601,-118.060127,completed,50
INSP003867,5C04VVSOABKRRNA2T,INS0042,2024-08-18 12:31:48.850762,33.373325,-111.946757,completed,59
INSP003868,DELGSYK9QI734K1VK,INS0022,2023-12-17 03:24:26.546319,40.009114,-75.286002,completed,42
INSP003869,E9CLD75WKNZU9D97Q,INS0015,2024-05-16 18:05:18.015810,33.365303,-111.991131,completed,44
INSP003870,G4G15KSEU8UEO7TRP,INS0030,2024-10-25 15:06:46.690588,42.08574,-87.863766,completed,51
INSP003871,YTDHLKX5G0IHXEG0X,INS0044,2024-09-03 14:23:55.345824,33.498186,-112.153086,pending_review,42
INSP003872,Q206PDV0C9NCDS86W,INS0038,2024-01-08 19:13:24.655214,29.493802,-98.486872,completed,37
INSP003873,3GSPW5LLXCJGIHUA6,INS0042,2025-06-05 21:14:47.158275,34.051515,-118.324929,completed,20
INSP003874,8UP41MIV7Y2XDXVDF,INS0001,2024-08-05 14:27:23.860047,29.870961,-95.431662,failed,32
INSP003875,D8JHRO8V6BC74FQMJ,INS0020,2024-01-25 15:52:53.231091,33.945692,-118.451142,completed,33
INSP003876,MH57TCRDF5481TW97,INS0028,2024-03-26 03:36:42.406586,40.748524,-74.101776,completed,29
INSP003877,J035ZVQAEG3S3G7TC,INS0050,2024-10-10 02:20:31.358480,39.989811,-75.246912,completed,25
INSP003878,EXYELDYWD3YTERGMK,INS0028,2024-07-07 06:14:10.295021,29.377095,-98.535111,failed,24
INSP003879,UIZXUPG5994MUI608,INS0002,2024-07-05 15:19:36.031405,34.105954,-118.189017,completed,27
INSP003880,NEE23CXZ1C4R56F76,INS0006,2024-03-22 07:01:41.501381,29.47861,-98.469108,completed,34
INSP003881,DHYYDREJSQIF0T45Q,INS0006,2025-02-22 01:00:00.855056,29.316376,-98.511894,in_progress,20
INSP003882,3XSP1YUZ5ZCX38GGO,INS0037,2023-12-26 06:06:38.477355,29.696838,-95.449798,completed,34
INSP003883,QW2D4EXXA58LFVCDM,INS0035,2023-10-11 23:11:46.470588,41.850076,-87.673622,pending_review,19
INSP003884,BIP5STEMY3C3BVAM6,INS0020,2024-07-10 17:34:43.277533,34.174593,-118.206404,in_progress,20
INSP003885,KOFZO3UDVT0GMPZL5,INS0027,2024-02-14 19:05:49.480804,34.100326,-118.142497,completed,51
INSP003886,O9WMBPOX1C6OM106U,INS0013,2025-02-19 21:14:47.920900,29.482038,-98.528966,completed,25
INSP003887,AE5DE68KIW789GJZY,INS0033,2023-11-06 12:43:16.983079,37.307966,-121.858125,pending_review,43
INSP003888,N23VNWE1MJCURRGUL,INS0027,2024-01-07 21:28:45.089067,40.83189,-73.957604,completed,48
INSP003889,Y8GAP8TR6G7BX3U4J,INS0006,2024-01-28 13:06:13.754074,33.494617,-112.047103,completed,50
INSP003890,F5BZ3GP7Y4OWSJAOX,INS0049,2024-10-14 12:16:30.944526,29.397718,-98.581989,completed,43
INSP003891,AAQPC5M1ET0X7IZ9C,INS0040,2023-07-22 18:28:21.125621,34.162437,-118.237735,completed,32
INSP003892,CKDUMBCQJNNGLII56,INS0011,2023-10-07 08:30:04.657984,40.633356,-73.993188,completed,31
INSP003893,UFQYCKSRRS7G2ED0H,INS0030,2023-09-21 17:38:10.133847,32.760521,-117.252264,completed,51
INSP003894,YVH1BMRADQ6HMCCP8,INS0028,2025-07-09 21:07:52.311488,32.693379,-117.101276,completed,36
INSP003895,GHP0S4Z06M8FZZPHK,INS0047,2025-03-10 06:34:04.501881,37.472527,-121.855356,pending_review,39
INSP003896,XY84ZPBFTWXDLR0AK,INS0009,2025-04-11 09:59:31.718273,41.859983,-87.597479,pending_review,28
INSP003897,D8JHRO8V6BC74FQMJ,INS0012,2025-04-30 18:06:29.775289,40.638574,-74.04952,completed,59
INSP003898,6JHRMPFZZRVHX2R05,INS0042,2024-06-24 05:25:52.664791,37.499943,-121.772132,completed,30
INSP003899,0P84V3DZEM7CGPW5V,INS0041,2024-10-10 22:45:45.495680,34.157697,-118.208963,completed,29
INSP003900,LPMEF6Z8ORZA7AFXZ,INS0019,2023-07-19 13:54:26.508475,32.726865,-96.912039,failed,15
INSP003901,SO86H32NYKLIYE2HW,INS0047,2025-02-15 06:52:01.832122,34.154686,-118.278142,completed,29
INSP003902,U1ZD2R7NQMJR3S899,INS0002,2024-08-29 05:23:36.642719,37.212385,-121.766018,completed,40
INSP003903,3K7KW1G7716FEZVNE,INS0024,2023-12-17 18:44:23.948156,40.789358,-73.9866,completed,25
INSP003904,SPCFY6TA97T3PGHH6,INS0011,2025-01-16 20:31:53.407315,40.73885,-73.76252,completed,30
INSP003905,OXI9WEFWI3I8MYPH9,INS0035,2024-10-14 06:05:19.591506,37.251728,-121.997684,completed,29
INSP003906,TA78PACK5ZBQQXHJ7,INS0046,2023-10-25 03:15:45.826925,41.777886,-87.675353,completed,33
INSP003907,2WEN03AKJRVR5SIWI,INS0040,2023-10-25 21:46:12.393389,33.308095,-112.135232,failed,16
INSP003908,AFM3GXZY4A7KF2MR2,INS0028,2023-08-27 12:33:01.225763,33.05596,-96.834314,completed,27
INSP003909,H1GH1J3Q4EM9RMVW4,INS0013,2024-09-01 06:38:14.348037,29.421971,-98.631151,completed,38
INSP003910,NZV9SKZJ6H10HHBHK,INS0026,2025-06-09 11:33:25.463593,32.719627,-96.738471,completed,47
INSP003911,EPYL0R3KVXNX3K5Z9,INS0033,2025-02-20 00:46:37.118409,29.433086,-98.404473,failed,28
INSP003912,Z9H394UJWQK3EW0SS,INS0009,2024-11-21 18:42:43.188941,37.210591,-121.741604,completed,25
INSP003913,CJYXW9H1VH8Z2T45X,INS0024,2025-01-12 16:39:24.498480,29.835169,-95.324935,pending_review,17
INSP003914,DHPTMRO8VH9JQXM74,INS0026,2024-03-13 04:42:05.882671,33.277631,-112.067667,completed,55
INSP003915,6QFZNAODM32Q24KH9,INS0029,2024-05-27 07:51:07.379554,29.891385,-95.408013,completed,24
INSP003916,EP5QIWCRSOWP3MHAL,INS0012,2024-08-29 15:20:43.346087,32.765991,-117.243604,completed,26
INSP003917,DFH5N6KSJFVMYOXM2,INS0049,2024-10-15 05:31:32.264464,39.971054,-75.125036,completed,24
INSP003918,UC55CS141X4IQMN1Z,INS0013,2024-02-23 06:42:01.685807,41.947773,-87.549963,in_progress,11
INSP003919,X1JJ9BD4ACFRZM46V,INS0037,2024-03-01 17:37:08.025071,33.30639,-112.175011,completed,56
INSP003920,IZZ065QJQYFUKWS9Q,INS0014,2024-05-28 23:15:49.482111,39.873786,-75.16639,completed,52
INSP003921,87HC0Z8FPG9DKZ06T,INS0014,2024-10-06 18:15:33.777489,37.42405,-121.830646,completed,28
INSP003922,Z57509O4HDJRZBUAE,INS0026,2024-02-27 21:38:31.879686,29.724292,-95.228401,failed,17
INSP003923,T97P1E17VMBH9Q80D,INS0012,2023-08-31 04:10:26.694564,29.470956,-98.362426,completed,46
INSP003924,Q1FNP3VJOA98IVYG8,INS0035,2024-12-28 04:31:43.284345,29.372746,-98.471394,completed,37
INSP003925,LJF9BZL2ESQG799RW,INS0046,2024-03-19 19:51:54.489724,34.017326,-118.3056,completed,27
INSP003926,8AU38L35U9Y12Z8R1,INS0023,2024-03-17 09:34:09.164631,32.759768,-96.929138,completed,36
INSP003927,LCKPZ01NBHA6WQGTG,INS0006,2025-06-28 03:11:54.297206,33.476602,-112.139444,pending_review,31
INSP003928,DLFVVRNIJK9F92XI4,INS0048,2023-12-07 11:48:34.965556,33.500639,-112.101846,in_progress,25
INSP003929,3G913QSHVJJC6O417,INS0034,2023-08-01 16:42:52.097760,29.192863,-98.64399,completed,26
INSP003930,36LWWY536828KTNB5,INS0001,2024-01-03 12:32:16.464006,37.21079,-121.875637,completed,28
INSP003931,CCTNJ1KF70W75J2PB,INS0003,2024-07-21 04:25:18.102201,33.372436,-112.118754,completed,46
INSP003932,FN59QEOFD80TWEQ04,INS0040,2023-11-23 08:30:43.057755,37.35444,-121.909359,completed,46
INSP003933,P6NC46DVXHACNQJWP,INS0005,2025-04-16 18:41:36.651595,32.677257,-117.035703,completed,21
INSP003934,TFSIZTH8ZRKQIZ1MH,INS0001,2024-04-21 10:37:59.947322,40.579608,-73.995543,completed,59
INSP003935,IJ8GLWTDPPCCBBN3M,INS0013,2025-04-11 06:20:04.145798,32.799336,-96.7353,completed,44
INSP003936,5KTUNP41JE236ETRE,INS0036,2023-09-09 18:45:00.880482,29.734427,-95.471299,completed,40
INSP003937,TFR0TWWZQ2GDVSPMR,INS0036,2025-05-08 04:41:26.893665,33.420181,-112.048454,in_progress,14
INSP003938,66BZXM8RZB3IP4VN6,INS0050,2023-10-19 05:18:25.977724,32.753426,-96.848169,completed,36
INSP003939,N21S12JR884HAHDDJ,INS0013,2024-08-17 11:29:57.472556,29.657682,-95.342738,failed,31
INSP003940,ITDAAFK89H2VGGHFO,INS0013,2023-11-16 06:29:06.855318,40.773996,-73.830571,pending_review,35
INSP003941,P3F6LONECACVJ1ZUM,INS0024,2023-12-14 08:10:43.990779,32.722251,-117.002055,completed,21
INSP003942,UZL8NWLXHUMLBQG0G,INS0048,2024-07-29 17:30:23.032249,29.734783,-95.340953,completed,46
INSP003943,CT6Z6JW1H8C53VDYC,INS0009,2024-12-23 08:23:58.701427,41.985479,-87.720614,completed,55
INSP003944,U4QJRH8MNENXHJ9AA,INS0021,2025-06-28 14:09:37.466060,32.815225,-96.748399,completed,36
INSP003945,HZSF9JD0WCIMN5WA5,INS0028,2024-04-14 18:22:57.885137,29.380365,-98.456852,completed,49
INSP003946,QNWBI7HEH6JFRCI0X,INS0039,2024-11-28 21:53:32.381909,32.546374,-96.597078,completed,26
INSP003947,J5FTX019RU6R1PSWJ,INS0012,2023-09-02 02:00:13.979837,37.47495,-121.746249,completed,40
INSP003948,U1B7LBD7VIQPC302N,INS0049,2025-06-23 16:20:13.081396,32.725041,-117.024984,completed,48
INSP003949,7NCAQ59ZFWW8Z4A0I,INS0022,2023-10-14 12:29:34.254706,33.470174,-112.278555,pending_review,38
INSP003950,XL2JH7VP5TGI00ADU,INS0008,2025-03-11 07:14:12.614583,33.491025,-111.983108,completed,47
INSP003951,LJF9BZL2ESQG799RW,INS0039,2024-02-26 17:52:05.837357,32.807661,-96.592212,failed,20
INSP003952,UZJ3POJB8G2NTXJVD,INS0010,2024-03-23 04:40:10.602405,32.493817,-117.198746,pending_review,38
INSP003953,Q3A8DOIC20SYAVV9Z,INS0007,2024-06-03 04:17:15.014720,41.933529,-87.749625,pending_review,42
INSP003954,V2XNC310J75QH1Q0Z,INS0027,2024-04-24 08:59:32.331521,29.696432,-95.629725,pending_review,27
INSP003955,EV7QLJW3Q1J7DXRB6,INS0040,2025-04-08 06:31:29.276322,33.588727,-111.886872,completed,58
INSP003956,WO9QP45GFNH4KQU4X,INS0010,2024-05-04 10:12:55.069320,41.968827,-87.539683,completed,30
INSP003957,V13O8VSF55LDYJBG8,INS0012,2025-03-15 20:16:04.885158,32.712347,-117.136988,failed,25
INSP003958,73NUXQYINEDMNTYNR,INS0020,2024-07-04 02:05:51.075581,32.616217,-117.198847,completed,51
INSP003959,664SCUY04EKH4NTTN,INS0011,2024-12-27 16:12:56.287546,33.295687,-112.195537,completed,23
INSP003960,OXI9WEFWI3I8MYPH9,INS0050,2023-12-24 16:23:31.970673,32.808777,-96.746304,failed,17
INSP003961,P17Q7X2KKE4KRM7O4,INS0027,2025-07-13 23:05:28.298279,40.775265,-74.053524,pending_review,19
INSP003962,FZ2MZBP4SV3HSPVAU,INS0038,2024-03-04 04:53:24.410837,40.626923,-74.040894,failed,21
INSP003963,N2CK55KM6KR7T9XSO,INS0019,2024-07-22 07:41:40.457044,40.742878,-74.125612,pending_review,41
INSP003964,61LPMDFOGHVFZX358,INS0036,2024-05-26 12:50:41.585824,41.872135,-87.620289,completed,28
INSP003965,B4WCSCS4AQFWXJK1G,INS0013,2024-12-23 20:08:36.319904,40.649975,-74.109373,completed,42
INSP003966,F5FUK7VDFK1BNIS6Y,INS0045,2024-01-25 13:22:14.252786,37.347399,-121.916233,completed,52
INSP003967,O6R6ZLM1TNB2ULXYP,INS0049,2023-12-29 19:26:04.028433,40.100453,-75.267239,failed,42
INSP003968,0J4VYBWUTPSPOXSR5,INS0033,2024-06-27 00:51:24.106519,32.688391,-96.801152,completed,38
INSP003969,8IJXTPRK1PWBVZM2P,INS0018,2024-05-31 20:18:10.164735,32.866206,-116.998523,completed,23
INSP003970,L67XWJ6CSNIL2JDNV,INS0036,2023-07-31 09:19:41.058603,32.695221,-117.204152,completed,23
INSP003971,KEPQ1X9OCE22DNQPO,INS0003,2024-12-28 10:50:39.843364,37.393504,-121.879209,completed,43
INSP003972,8UO0TQX8Y293OIU4X,INS0030,2025-01-15 02:58:51.079356,39.935234,-75.196853,failed,20
INSP003973,IVP7BTF5EV0BXUZU2,INS0017,2024-08-24 00:18:02.636201,29.425466,-98.33203,completed,58
INSP003974,4DQDYKVOGA3NI54FY,INS0028,2024-12-17 11:42:24.762500,32.889736,-117.023794,completed,41
INSP003975,GVO14FR7CHGE9H72J,INS0038,2024-02-20 05:46:15.603018,29.825916,-95.196965,completed,46
INSP003976,JPIXGM4DD5NS9G885,INS0007,2025-07-09 06:55:41.287928,40.807957,-74.103804,completed,53
INSP003977,TUXDCE6Z0695PTJI8,INS0049,2024-12-15 23:41:22.919627,37.346904,-121.807598,completed,53
INSP003978,P3FG91IM4X0ZUQQD8,INS0038,2023-10-13 03:13:13.489901,29.379,-98.562241,completed,53
INSP003979,3RPAGF3O4BZOO543R,INS0018,2024-10-02 11:25:08.776960,39.87476,-75.237514,completed,39
INSP003980,X8QZAWCKFY6AWTCI8,INS0044,2024-10-10 16:47:06.823290,41.830168,-87.54309,completed,24
INSP003981,I14CV0EQWAJ83LMK2,INS0013,2025-06-18 05:42:07.767867,39.799237,-74.99854,completed,23
INSP003982,907COASJJOBO7KL5Z,INS0032,2023-07-31 06:17:32.041037,29.524611,-98.512859,completed,23
INSP003983,40O9W9PM3696KZAT7,INS0002,2025-04-24 02:00:29.014652,41.955232,-87.515021,completed,39
INSP003984,O0WUGY3P5G3ENQQQE,INS0015,2025-06-22 00:02:30.489923,32.715504,-96.698118,completed,21
INSP003985,LD87TPQEJ52MQR5GW,INS0026,2024-06-01 19:40:23.615984,40.6833,-73.997528,completed,27
INSP003986,17S4MKJYHEIAP18H9,INS0021,2025-07-16 09:44:22.822799,33.319562,-111.974544,completed,54
INSP003987,GBFRI0NZZ6ST2NT3A,INS0026,2023-11-30 20:00:39.023201,39.901095,-75.015804,completed,20
INSP003988,885GXBZSUZAFOL9BJ,INS0036,2023-11-04 05:41:51.141962,29.402129,-98.598433,pending_review,39
INSP003989,PPG2VK3B1JA0W6X19,INS0015,2025-06-07 14:21:06.597314,29.426847,-98.546933,completed,36
INSP003990,5I0NU399DLPJBXDA3,INS0037,2025-05-17 14:32:58.041049,33.335445,-112.090159,completed,47
INSP003991,NWILT6ZAPZ9WUQXHP,INS0025,2023-12-22 06:25:14.688566,32.85938,-96.72823,completed,35
INSP003992,88ODXUIN1TQL7T0YX,INS0043,2025-03-21 19:34:45.658363,41.705432,-87.590179,pending_review,33
INSP003993,ZMXUXBDORYTEDHL8V,INS0035,2024-09-21 23:51:55.848341,32.615002,-117.207783,in_progress,28
INSP003994,81GT6I5V0UIB1S35S,INS0016,2025-02-21 01:31:12.500600,33.963548,-118.180188,completed,22
INSP003995,O9T1KAA84BDIAZ5EV,INS0013,2024-07-14 08:44:44.873185,29.707776,-95.228426,completed,57
INSP003996,69K9WRENS7N8B4STY,INS0038,2024-05-01 04:31:16.618163,40.148616,-75.115624,in_progress,22
INSP003997,XSLLMBMU31DYFO98N,INS0020,2024-02-11 03:51:25.961463,33.93722,-118.184523,completed,44
INSP003998,MO7VIEMS2SVU01LTN,INS0044,2024-09-25 14:24:08.481046,29.65406,-95.500576,completed,44
INSP003999,AF9ON47OQO7T9GCUD,INS0050,2024-07-02 23:46:00.206199,34.229308,-118.219076,failed,31
INSP004000,BS2UL6WYN99J8Y2RM,INS0032,2025-04-28 16:55:17.626921,33.926258,-118.089378,completed,42
INSP004001,LFS2KI1X4AQC811S4,INS0024,2023-09-30 16:36:55.714507,39.782133,-75.04441,completed,42
INSP004002,8UO0TQX8Y293OIU4X,INS0016,2024-03-20 06:57:17.834477,29.72714,-98.455935,completed,47
INSP004003,GVO14FR7CHGE9H72J,INS0049,2023-12-21 22:39:37.764578,29.482074,-98.486165,completed,29
INSP004004,I1I1RZTZCON699RVW,INS0028,2023-12-09 18:35:35.631286,32.706536,-117.151393,completed,47
INSP004005,0I1D6H17FU13G32SP,INS0005,2024-05-29 22:42:58.412754,29.246658,-98.554256,failed,36
INSP004006,C0DDPN0ELQA48891J,INS0046,2023-10-20 02:06:09.334806,34.143995,-118.168857,completed,52
INSP004007,DR8TNH43II75P3CPD,INS0002,2023-08-30 06:04:18.098323,37.252404,-121.814197,completed,24
INSP004008,KMI2MF1UFKQJFISOO,INS0025,2025-06-27 09:20:17.417456,41.847731,-87.421029,pending_review,37
INSP004009,PK9JMGG9AWWALZIMZ,INS0034,2025-04-23 00:13:52.613035,40.229059,-75.151051,pending_review,20
INSP004010,VBH12YVDIXZM0YTO6,INS0022,2024-02-19 18:05:56.410637,34.163996,-118.044077,completed,29
INSP004011,V2XNC310J75QH1Q0Z,INS0018,2023-08-29 04:03:41.715472,29.442134,-98.501692,completed,39
INSP004012,C3QOCBK8KKPQNU5T6,INS0017,2025-01-16 21:53:43.923923,40.652599,-73.87331,completed,30
INSP004013,2LK7PJC3CHZG2T8LS,INS0003,2024-09-03 15:02:43.974552,37.247163,-121.984363,failed,18
INSP004014,12F20AGYEKQPVGK50,INS0012,2024-09-28 10:47:32.900516,32.84414,-96.751015,completed,44
INSP004015,SZJZ0GFR7H5XPA63R,INS0021,2023-12-11 10:46:51.134656,29.88865,-95.264012,pending_review,42
INSP004016,DY3AQNM0UPUIIK2MR,INS0029,2024-08-10 17:01:58.598146,41.860623,-87.71543,completed,36
INSP004017,OY9J21A30EDFHTRZX,INS0036,2025-05-19 04:17:31.857790,32.777498,-117.208279,completed,59
INSP004018,9V3IEAH2Z6QRMP1T2,INS0017,2024-09-15 19:56:24.298909,33.514844,-112.054673,completed,32
INSP004019,7BL94ON1AHIDIMBZ9,INS0006,2023-12-05 14:51:44.230497,39.987244,-75.18309,completed,28
INSP004020,31QV4643HEW9GKVH1,INS0008,2025-02-04 08:37:22.704769,41.872474,-87.648023,failed,42
INSP004021,IVP7BTF5EV0BXUZU2,INS0048,2025-04-05 13:16:14.701283,41.940949,-87.701799,completed,51
INSP004022,ERQI3SS8E57NDU55X,INS0022,2023-10-23 15:49:28.433863,33.35636,-112.100759,completed,38
INSP004023,36LWWY536828KTNB5,INS0044,2025-03-29 00:56:28.573754,33.901704,-118.243244,completed,48
INSP004024,2G83MAAY1T76798GU,INS0042,2024-02-27 06:25:46.332034,39.823693,-75.062557,failed,36
INSP004025,42H6RGZL24UGIJNJL,INS0041,2024-02-13 21:20:08.693333,29.585656,-95.33532,completed,22
INSP004026,KV0Q6CQKOPRBLCUDI,INS0006,2024-04-20 14:32:40.153431,41.888126,-87.722611,completed,49
INSP004027,0LG3DY8J1WZ74D1JE,INS0012,2025-02-27 22:08:13.184291,40.730096,-74.026601,failed,30
INSP004028,1EA69EJAOR43HBGVB,INS0024,2023-12-28 14:03:16.148470,29.235017,-98.711405,completed,45
INSP004029,RL3E3LPJ0UDWGVBX5,INS0039,2024-06-16 05:45:28.363025,40.750167,-73.917931,pending_review,34
INSP004030,C7AQ0PMO019EG0KYI,INS0035,2023-09-07 10:20:36.500123,29.743538,-95.25199,completed,56
INSP004031,NVIYGA59VXUWKR99C,INS0027,2024-06-17 05:51:42.865561,40.723735,-74.023375,completed,36
INSP004032,8XNUJT37XTDSU9PTV,INS0039,2024-10-30 23:26:32.850259,32.78726,-117.392497,completed,49
INSP004033,D3J5TFT00IVNN1XZF,INS0029,2023-12-06 17:08:13.070672,32.760712,-117.212233,completed,36
INSP004034,WU18NOH6HUKTB3C5R,INS0010,2025-01-10 16:30:40.403000,32.71405,-117.1824,in_progress,22
INSP004035,AFU5HCRROARVMX93I,INS0039,2024-07-15 10:46:50.184785,32.856008,-96.796321,completed,33
INSP004036,Y0ML38YOA1PCA0XHP,INS0043,2025-03-22 21:19:04.708648,39.959604,-75.217559,completed,34
INSP004037,WB5TA6JBC74NWRO4O,INS0009,2024-01-11 13:24:42.440100,29.491949,-98.561145,completed,31
INSP004038,E212ZHOR9EXQ02GY0,INS0023,2024-01-11 19:20:56.609448,37.482844,-121.924488,completed,46
INSP004039,IZMKN6D0F1IZEYAZS,INS0028,2025-03-04 03:34:22.010766,29.263855,-98.306403,completed,58
INSP004040,ZVOWPU1WF1RMWKB81,INS0030,2025-05-30 07:35:47.482886,39.980702,-75.200525,failed,15
INSP004041,1O584BHQNSFQHMG4Z,INS0022,2025-03-18 18:16:03.486100,33.497292,-112.148956,failed,34
INSP004042,O0WUGY3P5G3ENQQQE,INS0013,2025-03-26 20:14:29.796802,32.792041,-96.743112,completed,57
INSP004043,09ZBFPDB8A90R41JU,INS0044,2023-10-11 10:41:20.229632,39.790787,-75.120301,completed,25
INSP004044,22PHYI1ZY9OFPUDB3,INS0026,2023-07-24 03:39:26.448462,32.505115,-117.136988,in_progress,11
INSP004045,SBS41KA9T6RIG19T2,INS0007,2025-02-22 03:17:30.256813,32.817486,-116.994349,completed,54
INSP004046,KE8JISGWX9O5JV40I,INS0027,2023-12-21 00:12:38.114077,29.800184,-95.345648,completed,34
INSP004047,NLE0DU9UXXTWBKE48,INS0021,2025-05-26 14:11:59.829863,34.099909,-118.199142,completed,50
INSP004048,C00HVJGKB3GTIYLQC,INS0018,2024-12-12 06:01:37.935005,40.013046,-75.109395,failed,37
